replication,seed,final_time,workday_minutes,total_revenue,clients_generated,clients_completed,average_seller_wait,average_repair_wait,average_change_wait,seller_utilization,technician_utilization,specialist_utilization,completed_type_1,completed_type_2,completed_type_3,completed_type_4,revenue_type_1,revenue_type_2,revenue_type_3,revenue_type_4
289,12634,497.80294906620435,480,9050.0,35,35,0.09639562915314498,0.23995076357980225,1.0471280948165713,0.2197000513234821,0.47106338207902454,0.11294941973318588,17,8,5,5,0.0,2800.0,2500.0,3750.0
290,12635,485.78134825566707,480,6050.0,23,23,0.3116478100310766,0.5512649373031189,0.0,0.14014124788120347,0.20404507015623435,0.06528013438689953,13,3,1,6,0.0,1050.0,500.0,4500.0
291,12636,482.55434538291536,480,7500.0,25,25,0.0,0.0,0.0,0.1501509959906138,0.16913297637783328,0.05632171355801792,12,5,1,7,0.0,1750.0,500.0,5250.0
292,12637,471.0086866543709,480,9850.0,32,32,0.07619093276421718,0.39457038236400876,0.0,0.2104249583464395,0.3494384724818664,0.16641987215454138,15,6,2,9,0.0,2100.0,1000.0,6750.0
293,12638,512.8838892593391,480,6150.0,24,24,0.05113869943419166,0.0,0.0,0.1462328989199868,0.248146030264748,0.0,11,9,0,4,0.0,3150.0,0.0,3000.0
294,12639,466.0905564262257,480,8550.0,32,32,0.37559183573889876,0.0,2.2689857582272595,0.20690218947284975,0.33350246523040816,0.15324721469851518,15,8,4,5,0.0,2800.0,2000.0,3750.0
295,12640,450.4862316618443,480,6750.0,25,25,0.03391726275953261,0.0,0.0,0.14980210444963035,0.22115693340611756,0.054336304826435644,12,5,4,4,0.0,1750.0,2000.0,3000.0
296,12641,472.34211778084654,480,7150.0,24,24,0.1769929383274551,0.0,1.1975059041813694,0.16246573019596422,0.27154551479413114,0.11054799105925814,11,4,4,5,0.0,1400.0,2000.0,3750.0
297,12642,508.8055083359981,480,4600.0,22,22,0.0,0.0,0.0,0.10696091497353298,0.18850736241222824,0.01348054099023463,12,6,2,2,0.0,2100.0,1000.0,1500.0
298,12643,524.8777041542307,480,8500.0,35,35,0.07271995676988711,0.0,0.0,0.17418631992579967,0.35516067021672876,0.10437237646775584,18,10,1,6,0.0,3500.0,500.0,4500.0
299,12644,481.4017346370952,480,8650.0,28,28,0.0,0.0,0.0,0.16926471454649245,0.20114842691772322,0.07240368243767657,11,9,2,6,0.0,3150.0,1000.0,4500.0
300,12645,487.02764834516654,480,6800.0,21,21,0.0,0.0,0.0,0.13789581455579547,0.32038065188369574,0.02307416680604743,7,8,2,4,0.0,2800.0,1000.0,3000.0
301,12646,550.1356707703474,480,8300.0,21,21,0.0,0.0,0.0,0.11598192876803229,0.102775798382383,0.21829269644138544,5,8,2,6,0.0,2800.0,1000.0,4500.0
302,12647,503.07513001578315,480,7100.0,39,39,0.04655467306288476,0.5874594793382144,0.0,0.22538652122099193,0.5146594022209646,0.11279839543383087,26,6,1,6,0.0,2100.0,500.0,4500.0
303,12648,478.1770023838885,480,7000.0,21,21,0.3036132059949014,0.0,0.0,0.14421421210863836,0.21341764322690532,0.0,9,5,0,7,0.0,1750.0,0.0,5250.0
304,12649,490.62304295428305,480,9200.0,29,29,0.0,0.0,0.0,0.18002750342969184,0.3763934107669326,0.078564461838007,12,7,3,7,0.0,2450.0,1500.0,5250.0
305,12650,435.98769251775377,480,6850.0,21,21,0.15266660885293687,0.0,0.0,0.13160528361808269,0.27042691670423885,0.047800983317905214,8,6,2,5,0.0,2100.0,1000.0,3750.0
306,12651,495.8311492774786,480,9150.0,28,28,0.0,0.0,5.151569649071798,0.1545026071498023,0.25804898362608136,0.15492704228670276,9,9,6,4,0.0,3150.0,3000.0,3000.0
307,12652,512.2040951293911,480,7450.0,25,25,0.12264638786823767,0.0,0.0,0.1544242904790944,0.24444687877790192,0.013476214928161452,11,7,1,6,0.0,2450.0,500.0,4500.0
308,12653,473.2803806715001,480,9700.0,30,30,0.09817972297918137,0.0,0.0,0.21134733903226113,0.17917599255521852,0.19090974470515046,12,7,4,7,0.0,2450.0,2000.0,5250.0
309,12654,477.9795514159333,480,9500.0,25,25,0.24686951382351707,0.0,5.659828565947078,0.1837658509703449,0.21917126347498608,0.3509372852220285,8,5,5,7,0.0,1750.0,2500.0,5250.0
310,12655,482.94982245068326,480,13100.0,38,38,0.2304624825498248,0.230924608699515,0.19231483793628285,0.22982760993810208,0.24653112110262973,0.3662416882113619,13,11,5,9,0.0,3850.0,2500.0,6750.0
311,12656,471.7625878583988,480,6650.0,21,21,0.0,0.0,0.0,0.15734761364463357,0.17909632826768568,0.0,10,4,0,7,0.0,1400.0,0.0,5250.0
312,12657,464.99464268289296,480,6650.0,26,26,0.0,0.18019101457998155,0.0,0.1522664324424904,0.24617902236280376,0.1620131179681409,14,4,3,5,0.0,1400.0,1500.0,3750.0
313,12658,461.74374439226983,480,5300.0,20,20,0.2187099686071175,0.0,0.0,0.15475550070454713,0.28251791936379234,0.002985368893454169,11,3,1,5,0.0,1050.0,500.0,3750.0
314,12659,470.2010883816953,480,3650.0,18,18,0.0,0.0,0.0,0.09290778909211926,0.27522434982573274,0.10526497378818621,10,4,3,1,0.0,1400.0,1500.0,750.0
315,12660,518.2933511042513,480,7500.0,21,21,0.20981016254134996,0.01934004213614647,0.0,0.1086049403478107,0.24956390758913677,0.031885465881003945,5,10,2,4,0.0,3500.0,1000.0,3000.0
316,12661,497.09535346272213,480,8250.0,29,29,0.10815548693960275,0.0,0.0,0.1970769575811926,0.23687336129321854,0.031034664417621063,15,5,1,8,0.0,1750.0,500.0,6000.0
317,12662,500.2199815568539,480,8200.0,27,27,0.0,0.0,0.0,0.16371611461520325,0.1707452123404163,0.050112786055769756,11,7,4,5,0.0,2450.0,2000.0,3750.0
318,12663,432.31818921196003,480,7750.0,27,27,0.0,0.0,0.0,0.2266376029872947,0.2522616174175327,0.07379577934061227,13,5,3,6,0.0,1750.0,1500.0,4500.0
319,12664,479.59831618456406,480,3700.0,20,20,0.0,0.0,0.0,0.10012730186558849,0.22869039952065784,0.025949575786113795,11,7,1,1,0.0,2450.0,500.0,750.0
320,12665,476.51307322567277,480,6300.0,23,23,0.4142203823373571,0.0,0.49839748209378837,0.14670726331664344,0.25793337313104714,0.04916801547605891,12,3,3,5,0.0,1050.0,1500.0,3750.0
321,12666,580.6922390930606,480,10200.0,31,31,0.10760574357655017,0.0,3.4793597473316047,0.14468962033968705,0.2776067605207117,0.12848021333210985,9,12,6,4,0.0,4200.0,3000.0,3000.0
322,12667,451.5420232980417,480,7150.0,26,26,1.1383906359255518,1.7883473657004487,2.3761643371191496,0.17420891599685556,0.25819364092547603,0.15082830667693103,11,9,2,4,0.0,3150.0,1000.0,3000.0
323,12668,483.3165785001366,480,6500.0,22,22,0.0,0.0,0.0,0.11118251340630804,0.16007431462897462,0.12480127324507763,7,10,3,2,0.0,3500.0,1500.0,1500.0
324,12669,499.04718721128614,480,4100.0,19,19,0.0,0.0,0.0,0.10998319711998582,0.1697134753712463,0.10589936271008882,10,6,1,2,0.0,2100.0,500.0,1500.0
325,12670,502.03587979171994,480,8850.0,28,28,0.06772098685888953,0.0,0.0,0.18586735785640218,0.22928322487338626,0.18468281088944508,12,6,3,7,0.0,2100.0,1500.0,5250.0
326,12671,492.4801864780037,480,6300.0,23,23,0.09579624431278905,0.0,0.0,0.14301410116132518,0.18151158714331286,0.01658541101346753,10,8,1,4,0.0,2800.0,500.0,3000.0
327,12672,445.9174042231018,480,5250.0,15,15,0.0,0.0,0.0,0.10401229255256031,0.13057216493868226,0.011369345527331395,5,5,1,4,0.0,1750.0,500.0,3000.0
328,12673,484.56240694051877,480,4150.0,16,16,0.0,0.0,0.0,0.09732688877700257,0.17886897796638856,0.0021621401892751055,8,4,1,3,0.0,1400.0,500.0,2250.0
329,12674,486.98775614859403,480,4450.0,18,18,0.0,0.0,4.397356430387721,0.12593682496822542,0.14481794479830373,0.10497248410138918,10,2,3,3,0.0,700.0,1500.0,2250.0
330,12675,445.7209567824792,480,7350.0,24,24,0.006918186695546187,0.0,0.0,0.16979725364676798,0.27427508014574736,0.0,11,6,0,7,0.0,2100.0,0.0,5250.0
331,12676,485.54399029961286,480,6650.0,27,27,0.05906701121844759,0.0,0.0,0.16004093698270308,0.21298535760612225,0.06237201271406766,13,9,1,4,0.0,3150.0,500.0,3000.0
332,12677,533.1085255208781,480,7950.0,31,31,0.00800574742045008,0.0,0.0,0.17849360660247807,0.2774759629539879,0.20878985336774109,16,7,2,6,0.0,2450.0,1000.0,4500.0
333,12678,517.0136265058674,480,5500.0,20,20,0.0,0.0,0.0,0.11845089512332242,0.19069758565353825,0.050384833316604184,10,5,0,5,0.0,1750.0,0.0,3750.0
334,12679,445.2401804038504,480,5200.0,21,21,0.0,0.0,0.0,0.1424083381504363,0.2496359536957342,0.2148652334876842,12,2,3,4,0.0,700.0,1500.0,3000.0
335,12680,477.586999779245,480,6050.0,24,24,0.16130682386998885,0.31219376480190003,0.0,0.17260376720116372,0.2819273553739853,0.07312850681965008,14,3,1,6,0.0,1050.0,500.0,4500.0
336,12681,489.14870357899025,480,7050.0,23,23,0.0,0.0,0.0,0.1578353669345928,0.2209133323606159,0.003230259104735608,9,8,1,5,0.0,2800.0,500.0,3750.0
337,12682,444.9057163283454,480,5900.0,21,21,0.2816879351793962,0.0,0.0,0.16054201375430166,0.18343365890856306,0.0,11,4,0,6,0.0,1400.0,0.0,4500.0
338,12683,469.9006685119735,480,7050.0,33,33,0.09527920899963613,0.0,0.0,0.19399350184918737,0.4122934787253236,0.03892700385042724,19,8,1,5,0.0,2800.0,500.0,3750.0
339,12684,506.9110604296983,480,1700.0,14,14,0.0,0.0,0.0,0.07616273248197421,0.18219385222876,0.029089224222837613,10,2,2,0,0.0,700.0,1000.0,0.0
340,12685,465.1196600251303,480,5250.0,21,21,0.0,0.0,0.0,0.15216643409557795,0.287767616770205,0.0058261400334234555,11,5,1,4,0.0,1750.0,500.0,3000.0
341,12686,468.8724803140591,480,5850.0,19,19,0.0,0.0,0.0,0.12653577550138728,0.10353554552526843,0.10336824865523646,7,6,3,3,0.0,2100.0,1500.0,2250.0
342,12687,408.6754397814378,480,7450.0,20,20,0.09780155417704037,0.0,0.0,0.17454629426058751,0.1891759730574793,0.00233902182421473,6,7,1,6,0.0,2450.0,500.0,4500.0
343,12688,522.8156737943217,480,8850.0,33,33,0.1268664761535596,0.0,1.253343651458458,0.15340122390155647,0.32883121662869386,0.12546648360404106,14,11,4,4,0.0,3850.0,2000.0,3000.0
344,12689,451.19379213524127,480,7550.0,26,26,0.0,0.0,0.0,0.18193118912466127,0.1747099862338286,0.08917861893756096,11,8,2,5,0.0,2800.0,1000.0,3750.0
345,12690,486.27790900029527,480,7850.0,24,24,0.2714562848016909,0.0,0.0,0.15684186228620814,0.14699524597801994,0.03056726635317139,10,6,1,7,0.0,2100.0,500.0,5250.0
346,12691,439.85640661899737,480,6950.0,17,17,0.0,0.0,0.0,0.1201977113453268,0.08004007349305285,0.0293469658847318,6,2,2,7,0.0,700.0,1000.0,5250.0
347,12692,484.16431471404064,480,8150.0,27,27,0.023132042781768364,0.0,4.5316792798975785,0.19153415150604855,0.17532859447947566,0.062047128222896604,13,4,3,7,0.0,1400.0,1500.0,5250.0
348,12693,535.6045457690013,480,6450.0,30,30,0.08394489949620455,0.0,0.0,0.17268961200887376,0.2835202940681992,0.035814478435534786,17,7,2,4,0.0,2450.0,1000.0,3000.0
349,12694,462.2631292042948,480,6600.0,23,23,0.0,0.0,0.0,0.1679916480227832,0.24978687048721543,0.0,11,6,0,6,0.0,2100.0,0.0,4500.0
350,12695,494.5604443673764,480,7150.0,22,22,0.03229677562749797,0.0,0.0,0.14653216069855224,0.1936446792149987,0.00566976640122893,10,4,1,7,0.0,1400.0,500.0,5250.0
351,12696,513.9097608155449,480,3900.0,22,22,0.3263857723773397,0.0,0.0,0.11937225617125072,0.18687187080091106,0.009076490124518562,12,9,0,1,0.0,3150.0,0.0,750.0
352,12697,549.3014004889634,480,6400.0,20,20,0.0,0.0,1.0595090341932405,0.10974839097027496,0.15636527482687504,0.04291783382612275,8,4,4,4,0.0,1400.0,2000.0,3000.0
353,12698,495.5255715380715,480,8100.0,25,25,0.0,0.0,0.0,0.1304725899011644,0.14314705127072974,0.1537907230307351,10,6,3,6,0.0,2100.0,1500.0,4500.0
354,12699,539.1734090507229,480,6300.0,17,17,0.0,0.0,0.0,0.10268894066474066,0.2238679363731962,0.006297043760811623,4,8,1,4,0.0,2800.0,500.0,3000.0
355,12700,478.6643394125949,480,7550.0,20,20,0.0,0.0,0.0,0.14075232704995283,0.0639213165048726,0.013717826492791923,7,3,4,6,0.0,1050.0,2000.0,4500.0
356,12701,472.6129898075617,480,6500.0,22,22,0.10392475926560187,0.0,1.0213499156623613,0.12373375041872597,0.213900228811701,0.14081054341052546,9,5,5,3,0.0,1750.0,2500.0,2250.0
357,12702,513.7077682426583,480,11050.0,25,25,0.3291735898128627,0.0,2.3446591151206775,0.15252965058223714,0.12849004967434083,0.2284906911522628,6,3,8,8,0.0,1050.0,4000.0,6000.0
358,12703,482.33345733680466,480,4950.0,21,21,0.3099866959403298,0.0,0.0,0.12324744926016114,0.24416359936907656,0.039294740860131024,10,7,2,2,0.0,2450.0,1000.0,1500.0
359,12704,536.17867758861,480,9300.0,26,26,0.05971345358460667,0.0,0.0,0.1484272993572958,0.28121250236613293,0.005536271133770255,9,8,1,8,0.0,2800.0,500.0,6000.0
360,12705,486.69318455418204,480,5900.0,21,21,0.05955008121782969,0.0,0.0,0.11390052651844133,0.1939661736616009,0.02357575085187866,8,9,1,3,0.0,3150.0,500.0,2250.0
361,12706,495.53484387090543,480,4750.0,24,24,0.0,0.0,0.0,0.1436250832394221,0.2855709870808973,0.04690966560429372,14,5,3,2,0.0,1750.0,1500.0,1500.0
362,12707,498.29016210024633,480,3750.0,21,21,0.04412080795441939,0.0,0.0,0.09979339169968847,0.24853784735023912,0.008391419401875828,13,5,1,2,0.0,1750.0,500.0,1500.0
363,12708,509.41544221557587,480,3800.0,23,23,0.0,0.0,0.0,0.13789510891669718,0.25221428064606544,0.012893740326130217,16,3,1,3,0.0,1050.0,500.0,2250.0
364,12709,468.0497649497614,480,8900.0,32,32,0.12983416665013614,0.0,0.0,0.20890153067134673,0.2899151609232443,0.03397891747932039,15,9,1,7,0.0,3150.0,500.0,5250.0
365,12710,509.6534068854418,480,6500.0,25,25,0.0,0.0,0.0,0.13789602009534782,0.359324244992206,0.05101539178065471,10,10,3,2,0.0,3500.0,1500.0,1500.0
366,12711,489.1847613010706,480,7100.0,27,27,0.20814469465826144,0.0,0.0,0.16942500355944648,0.1803737897325594,0.012032368203343342,14,6,1,6,0.0,2100.0,500.0,4500.0
367,12712,470.733380641338,480,10350.0,30,30,0.0946594850331735,0.0,6.451017324191071,0.21189100037498532,0.2042610460072942,0.16918648205594608,12,6,3,9,0.0,2100.0,1500.0,6750.0
368,12713,406.20043574648884,480,6200.0,25,25,0.0,0.0,0.0,0.1658319135227007,0.1821713086880783,0.2142586024928409,12,7,3,3,0.0,2450.0,1500.0,2250.0
369,12714,441.8806625003616,480,9350.0,27,27,0.0,0.0,0.0,0.1840532317892363,0.15823495788390524,0.09913258340405742,10,6,4,7,0.0,2100.0,2000.0,5250.0
370,12715,537.9564739842021,480,8800.0,31,31,0.2789009681623991,0.0,7.782925670522123,0.16545332105441635,0.25507756549041094,0.20476659545480289,14,8,3,6,0.0,2800.0,1500.0,4500.0
371,12716,520.6895897518134,480,4350.0,24,24,0.06000620768520489,0.6316923909586952,0.0,0.13985366326843754,0.2880729450786454,0.04475025480198852,15,6,0,3,0.0,2100.0,0.0,2250.0
372,12717,468.4828894704371,480,6250.0,16,16,0.0,0.0,0.0,0.10496170538949859,0.06339973650603437,0.16433767171589467,4,5,3,4,0.0,1750.0,1500.0,3000.0
373,12718,506.9092503355563,480,6850.0,25,25,0.10624193515250681,0.0,0.0,0.1385047974699229,0.1894650963217156,0.059257275740584876,14,1,4,6,0.0,350.0,2000.0,4500.0
374,12719,479.2329933748325,480,4100.0,18,18,0.0,0.024794707293398232,0.0,0.10353259470785704,0.20669001267363474,0.03931955692543587,9,6,1,2,0.0,2100.0,500.0,1500.0
375,12720,528.4764428692092,480,12300.0,30,30,0.11442455710935348,0.0,0.0,0.20519358808177474,0.16530893607020725,0.05113825396979527,8,8,4,10,0.0,2800.0,2000.0,7500.0
376,12721,498.7560157001261,480,6900.0,23,23,0.07104310412674532,0.0,1.9296539160297215,0.11212526903786295,0.1748366791714533,0.09755898027601588,8,9,3,3,0.0,3150.0,1500.0,2250.0
377,12722,504.71932309411847,480,4000.0,18,18,0.1803943125606777,0.0,0.0,0.11215633147052474,0.24804400651324224,0.0,10,5,0,3,0.0,1750.0,0.0,2250.0
378,12723,519.3184467666902,480,8350.0,25,25,0.006961480707861938,0.0,1.0121851302075697,0.1410534340828046,0.21082945689496993,0.10386102547320958,9,6,5,5,0.0,2100.0,2500.0,3750.0
379,12724,500.2750052055609,480,6050.0,18,18,0.0,0.0,0.0,0.09518084971942498,0.14250652481707363,0.04545443251818213,7,3,4,4,0.0,1050.0,2000.0,3000.0
380,12725,504.5813070673832,480,7350.0,29,29,0.06326631974320074,0.0,2.785880837134679,0.18050590966512278,0.22973903312005595,0.13113979083111532,15,6,3,5,0.0,2100.0,1500.0,3750.0
381,12726,489.95541680005783,480,3500.0,22,22,0.0,0.0,0.0,0.12058206195859178,0.19771371923636097,0.05308406298402916,14,5,2,1,0.0,1750.0,1000.0,750.0
382,12727,520.7362745080387,480,7950.0,20,20,0.0,0.0,0.0,0.11878521007747332,0.20962348595357208,0.0019863887421243073,5,7,2,6,0.0,2450.0,1000.0,4500.0
383,12728,473.8953006350927,480,7900.0,31,31,0.0,0.0,0.0,0.18584841908742955,0.18014448816458464,0.060878655896220914,17,4,4,6,0.0,1400.0,2000.0,4500.0
384,12729,524.2735236068456,480,3500.0,19,19,0.0,0.0,0.6557091696172677,0.09636313752773851,0.22921971796817778,0.0447155877362506,11,5,2,1,0.0,1750.0,1000.0,750.0
385,12730,511.8343046679932,480,7500.0,28,28,0.4538801094202114,0.0,0.0,0.1854012981950444,0.27608053724207743,0.07137844830572265,15,5,1,7,0.0,1750.0,500.0,5250.0
386,12731,452.6653794977074,480,5550.0,20,20,0.0,0.0,0.0,0.14833262697275768,0.24118043380029422,0.10933887445554583,10,3,3,4,0.0,1050.0,1500.0,3000.0
387,12732,504.86538060163616,480,5300.0,28,28,0.22132547595123295,0.0,0.0,0.16439555464754635,0.3357371217166132,0.1199029173804995,16,8,2,2,0.0,2800.0,1000.0,1500.0
388,12733,534.4695734673016,480,8200.0,28,28,0.11972959857382344,0.0,4.232910500885936,0.1573643860287869,0.14221011205269357,0.15031875864647443,12,7,4,5,0.0,2450.0,2000.0,3750.0
389,12734,431.04586547021285,480,4850.0,19,19,0.0,0.0,0.0,0.14560241230920432,0.20832626179417935,0.0730455296228096,9,6,1,3,0.0,2100.0,500.0,2250.0
390,12735,510.1121363278561,480,5150.0,17,17,0.0,0.0,17.200797036019384,0.0924149090693648,0.17219319843668446,0.16518668039271392,7,4,3,3,0.0,1400.0,1500.0,2250.0
391,12736,496.29723958723946,480,9900.0,27,27,0.0,0.0,0.0,0.17156611748777453,0.24210483473639485,0.0,9,9,0,9,0.0,3150.0,0.0,6750.0
392,12737,486.9668052676531,480,7500.0,24,24,0.0,0.0,0.0,0.15463011731284387,0.15542104502661683,0.01896234432559097,11,5,1,7,0.0,1750.0,500.0,5250.0
393,12738,498.03131341123344,480,7950.0,23,23,0.0,0.0,0.0,0.1503428758156283,0.21024025871794194,0.024523351535676242,8,7,2,6,0.0,2450.0,1000.0,4500.0
394,12739,475.6961231185349,480,4950.0,23,23,0.0,0.0,0.0,0.15914175841860714,0.12565064149486654,0.09417720148167834,15,2,1,5,0.0,700.0,500.0,3750.0
395,12740,446.8709244389568,480,3350.0,13,13,0.0,0.0,0.0,0.08227191979546682,0.14749428541604603,0.07039292795282272,5,6,1,1,0.0,2100.0,500.0,750.0
396,12741,513.7335383381211,480,10300.0,28,28,0.0,0.0,0.0,0.1843554245293376,0.19956046700365238,0.10744321593177143,9,8,3,8,0.0,2800.0,1500.0,6000.0
397,12742,487.8031074257782,480,9850.0,29,29,0.08519023625562101,0.0,0.0,0.16805382099126603,0.24613379580955916,0.21870275347180257,10,6,8,5,0.0,2100.0,4000.0,3750.0
398,12743,513.022121401862,480,7950.0,25,25,0.4412704390243266,0.0,0.0,0.15969979445104604,0.20140272505310405,0.030618555160272294,10,7,2,6,0.0,2450.0,1000.0,4500.0
399,12744,542.6617669772559,480,5450.0,26,26,0.30425109260601874,0.0,0.0,0.1316837684469881,0.2953302503784565,0.026926115171018863,14,7,3,2,0.0,2450.0,1500.0,1500.0
400,12745,403.118319694922,480,6150.0,22,22,0.026483496762766897,0.0,0.0,0.1593649637487487,0.37493540462242697,0.04756013126637073,11,4,2,5,0.0,1400.0,1000.0,3750.0
401,12746,539.5772297630573,480,6200.0,29,29,0.0,0.0,0.0,0.13175115262770007,0.3103770935124836,0.0,17,7,0,5,0.0,2450.0,0.0,3750.0
402,12747,475.3525341150127,480,7450.0,20,20,0.0,0.0,0.0,0.152146802400735,0.08584844197604834,0.037262012789585894,8,2,3,7,0.0,700.0,1500.0,5250.0
403,12748,481.8225855928267,480,2550.0,19,19,0.0,0.0,0.0,0.1165197151084602,0.13659080801117682,0.0,14,3,0,2,0.0,1050.0,0.0,1500.0
404,12749,484.1612594953772,480,6450.0,28,28,0.0,0.0,0.0,0.1565279920508735,0.3331083090087311,0.028266874934377934,12,12,3,1,0.0,4200.0,1500.0,750.0
405,12750,502.1783034274986,480,6100.0,23,23,0.0,0.0,0.0,0.11828431630207777,0.19276404794346355,0.03339181095135956,11,6,2,4,0.0,2100.0,1000.0,3000.0
406,12751,519.6856578865313,480,6150.0,16,16,0.0,0.0,0.0,0.10436399011834645,0.12258811685357444,0.18320822405774242,5,4,2,5,0.0,1400.0,1000.0,3750.0
407,12752,468.5537405175983,480,4750.0,19,19,0.0,0.0,0.0,0.12514099241622006,0.20002318885041973,0.0,10,5,0,4,0.0,1750.0,0.0,3000.0
408,12753,497.8837298120384,480,9200.0,26,26,0.029097211956597518,0.0,6.998724870004875,0.18234373214018698,0.23388644439808534,0.1193405491334945,9,7,3,7,0.0,2450.0,1500.0,5250.0
409,12754,490.5579684027493,480,5700.0,25,25,0.0,0.0,0.0,0.16063129860196126,0.2097823547704031,0.08506836353673489,16,2,1,6,0.0,700.0,500.0,4500.0
410,12755,530.5792226394917,480,5100.0,18,18,0.0,0.0,1.6146459404497335,0.08481162927042586,0.2451195234981842,0.060647937189829706,7,6,3,2,0.0,2100.0,1500.0,1500.0
411,12756,493.77539552462343,480,9400.0,31,31,0.015249333822873906,0.0,5.2368231153819575,0.18214585194662933,0.28787445433641284,0.1949739673895369,12,9,5,5,0.0,3150.0,2500.0,3750.0
412,12757,495.2983285282631,480,8650.0,29,29,0.05519421563565762,0.0,0.0,0.17589501963248355,0.302388428757939,0.060165969271890184,12,9,2,6,0.0,3150.0,1000.0,4500.0
413,12758,491.6870507477796,480,8900.0,31,31,0.0,0.0,0.0,0.17543705824639996,0.29428741516466816,0.1008530492881869,13,9,4,5,0.0,3150.0,2000.0,3750.0
414,12759,487.2016439982257,480,8750.0,31,31,0.3520251652514493,0.14415302142021705,0.0,0.20457482752164208,0.21875051867183518,0.23957720813297054,16,5,2,8,0.0,1750.0,1000.0,6000.0
415,12760,495.74639715145,480,7250.0,24,24,0.0,0.0,0.0,0.17533008899346858,0.17667310588896332,0.11401427636380944,11,5,2,6,0.0,1750.0,1000.0,4500.0
416,12761,508.31286093916947,480,8000.0,22,22,0.0,0.0,0.0,0.14645253031156316,0.23129716889254992,0.041090881163938824,8,5,2,7,0.0,1750.0,1000.0,5250.0
417,12762,560.5400077363958,480,7750.0,23,23,0.0044191866838258174,0.0,0.0,0.11397142799073828,0.22753199017149298,0.1528864239178603,7,10,1,5,0.0,3500.0,500.0,3750.0
418,12763,485.9776977320768,480,5100.0,23,23,0.0,0.0,0.0,0.11901201037338881,0.1681553857316746,0.0631579167468017,12,6,3,2,0.0,2100.0,1500.0,1500.0
419,12764,546.7553605316689,480,10100.0,31,31,0.7427337628024175,0.0,0.0,0.17696535337008665,0.23850723509271468,0.040018204079855735,14,6,1,10,0.0,2100.0,500.0,7500.0
420,12765,536.0153913714258,480,4600.0,21,21,0.0,0.0,4.385493068899552,0.09314825744662794,0.20425310134609287,0.26269130089534737,10,6,5,0,0.0,2100.0,2500.0,0.0
421,12766,469.0826401860425,480,6100.0,25,25,0.05551912321947952,0.0,0.0,0.1515550652971149,0.2358198003146802,0.014084131045676733,13,6,2,4,0.0,2100.0,1000.0,3000.0
422,12767,508.1902290171371,480,4750.0,19,19,0.0,0.0,3.112211349096507,0.11816537870810508,0.20467895914511405,0.03511872756816656,9,5,3,2,0.0,1750.0,1500.0,1500.0
423,12768,503.09619942804653,480,5100.0,22,22,0.25523119675018663,0.0,0.0,0.1404495542681044,0.21884449533556394,0.046541107673787725,12,6,0,4,0.0,2100.0,0.0,3000.0
424,12769,498.35440657481104,480,10300.0,30,30,0.0,0.0,0.0,0.17219825560804763,0.28704154078052035,0.03373353771957328,8,13,4,5,0.0,4550.0,2000.0,3750.0
425,12770,511.6751704255425,480,9550.0,31,31,0.09293756265199155,0.0,0.0,0.19398392192646058,0.28623026985986916,0.07582139813726613,13,8,3,7,0.0,2800.0,1500.0,5250.0
426,12771,482.85847129253716,480,5950.0,24,24,0.0,0.0,0.0,0.11203238723086727,0.3091386719378121,0.03453309074966252,11,7,4,2,0.0,2450.0,2000.0,1500.0
427,12772,434.2187172372052,480,9600.0,25,25,0.0,0.0,0.0,0.19872488571915123,0.3512751508879877,0.05025167995140468,8,6,3,8,0.0,2100.0,1500.0,6000.0
428,12773,489.2247950565527,480,5700.0,23,23,0.0,0.0,0.0,0.1223644160720812,0.0853636416586659,0.07922790045641566,13,2,4,4,0.0,700.0,2000.0,3000.0
429,12774,483.6911665513699,480,7900.0,31,31,0.11572442391180279,0.0620100554054696,3.893817380748305,0.1714370630842591,0.2230532831183089,0.1641126257677962,14,9,5,3,0.0,3150.0,2500.0,2250.0
430,12775,462.4799027787939,480,8550.0,23,23,0.27317472501598694,0.0,4.267776880584354,0.17380813456324926,0.14482559135143452,0.11842974408182595,9,3,3,8,0.0,1050.0,1500.0,6000.0
431,12776,474.07994908481373,480,6150.0,22,22,0.12388237939297526,0.0,0.0,0.14412584242613977,0.1625613066204006,0.04052700022782746,10,4,5,3,0.0,1400.0,2500.0,2250.0
432,12777,609.2096612066055,480,10350.0,30,30,0.0,0.0,12.46721179639917,0.16935573245765784,0.32533124972756333,0.13335574527462887,12,6,3,9,0.0,2100.0,1500.0,6750.0
433,12778,491.3539922950484,480,4900.0,17,17,0.0,0.0,0.0,0.09927678408597507,0.11399643847216352,0.08008724632136797,8,4,1,4,0.0,1400.0,500.0,3000.0
434,12779,559.8396114964562,480,5250.0,18,18,0.0,0.0,0.0,0.09118928019667817,0.21448714777695374,0.044792735544612966,8,5,1,4,0.0,1750.0,500.0,3000.0
435,12780,480.24319276875934,480,4750.0,23,23,0.0,0.02360013437944088,0.0,0.16654740417290265,0.2698169810913315,0.05138744615163935,14,5,0,4,0.0,1750.0,0.0,3000.0
436,12781,527.0063941108248,480,11300.0,29,29,0.10799184660391578,0.0,0.0,0.19880247682213986,0.21087321733442138,0.08267647139751919,11,3,4,11,0.0,1050.0,2000.0,8250.0
437,12782,520.6333495026489,480,6350.0,22,22,0.0,0.0,0.0,0.11282607837764555,0.13432921003741408,0.03585527617417981,9,6,4,3,0.0,2100.0,2000.0,2250.0
