replication,seed,final_time,workday_minutes,total_revenue,clients_generated,clients_completed,average_seller_wait,average_repair_wait,average_change_wait,seller_utilization,technician_utilization,specialist_utilization,completed_type_1,completed_type_2,completed_type_3,completed_type_4,revenue_type_1,revenue_type_2,revenue_type_3,revenue_type_4
441,12786,536.1504955141298,480,7900.0,22,22,0.0,0.0,0.0,0.13153884333214572,0.15434643841752277,0.02509313522394314,9,4,1,8,0.0,1400.0,500.0,6000.0
442,12787,501.05769364256514,480,6500.0,25,25,0.0526606992304562,0.0,0.0,0.16421161279678922,0.16816613244151046,0.058361587484563306,16,0,1,8,0.0,0.0,500.0,6000.0
443,12788,479.7752803880573,480,6650.0,21,21,0.0,0.0,0.0,0.15350834289207377,0.19804600737078737,0.031122166315658163,10,4,0,7,0.0,1400.0,0.0,5250.0
444,12789,464.7809752379389,480,6650.0,16,16,0.0,0.0,0.19423135415960266,0.09158436872239419,0.15486979552743657,0.18136473497747413,3,4,6,3,0.0,1400.0,3000.0,2250.0
445,12790,483.82341638048194,480,7350.0,26,26,0.13174586273910194,0.42937479891127833,6.393014905191468,0.17929082826835757,0.2683833011616835,0.18909659157526854,12,6,3,5,0.0,2100.0,1500.0,3750.0
446,12791,455.31907242210804,480,5000.0,18,18,0.0,0.0,0.0,0.1204403837419112,0.18438862804234435,0.11932994182974917,8,5,2,3,0.0,1750.0,1000.0,2250.0
447,12792,487.89807998361306,480,5750.0,16,16,0.0,0.0,0.0,0.11045292745515675,0.13522341108064811,0.024791142369009197,5,5,2,4,0.0,1750.0,1000.0,3000.0
448,12793,480.4580277352707,480,6650.0,17,17,0.0,0.0,0.0,0.10187666333839387,0.15146930102352538,0.08754517821047265,5,4,3,5,0.0,1400.0,1500.0,3750.0
449,12794,448.9536870267963,480,5200.0,19,19,0.0,0.0,0.0,0.13640875880959014,0.20914315355792365,0.022295830837933565,8,7,1,3,0.0,2450.0,500.0,2250.0
450,12795,516.5776584589926,480,6300.0,24,24,0.040869084512304234,0.0,2.778921382332546,0.139923204504286,0.20614597422012435,0.06660970596277617,13,3,3,5,0.0,1050.0,1500.0,3750.0
451,12796,506.4589440727309,480,5300.0,18,18,0.08589485280505313,0.0,0.0,0.11392481768301228,0.2329207847551545,0.02641818571940524,9,3,1,5,0.0,1050.0,500.0,3750.0
452,12797,534.7747907746863,480,5750.0,27,27,0.0,0.0,0.0,0.15851208862098423,0.3166764051679406,0.06389819954775847,16,5,2,4,0.0,1750.0,1000.0,3000.0
453,12798,430.925094429203,480,3250.0,16,16,0.0,0.0,0.0,0.0918722647429978,0.24392261310374058,0.0,9,5,0,2,0.0,1750.0,0.0,1500.0
454,12799,473.0330906248653,480,4700.0,24,24,0.21463135379364454,0.0,0.0,0.1455943345261095,0.33743818259181946,0.14851803238501254,14,7,0,3,0.0,2450.0,0.0,2250.0
455,12800,448.30120442468206,480,7000.0,22,22,0.0,0.0,0.0,0.17520997969366486,0.29242394040169556,0.0,10,5,0,7,0.0,1750.0,0.0,5250.0
456,12801,479.79044274277726,480,5950.0,18,18,0.0,0.0,0.0,0.11125128129332432,0.12296229109917715,0.023990611212091915,6,7,1,4,0.0,2450.0,500.0,3000.0
457,12802,452.5369981808154,480,8100.0,22,22,0.0,0.0,0.0,0.15806192542148648,0.2328020554745354,0.01667516089681844,5,11,1,5,0.0,3850.0,500.0,3750.0
458,12803,482.7473554771648,480,4000.0,22,22,0.0,0.0,0.0,0.12490629683243765,0.3055004316141032,0.01764030595720647,14,5,0,3,0.0,1750.0,0.0,2250.0
459,12804,480.23379942105305,480,8150.0,28,28,0.01792649998654992,0.0,0.0,0.1762565578423585,0.19066027216093107,0.07540902581217446,12,9,1,6,0.0,3150.0,500.0,4500.0
460,12805,505.5926371598681,480,2600.0,19,19,0.03607696779430338,0.0,0.0,0.08551400799635633,0.2127078003409046,0.013549714360079493,12,6,1,0,0.0,2100.0,500.0,0.0
461,12806,488.9646112921257,480,9300.0,25,25,0.0,0.0,0.0,0.14586932813231088,0.18220450397233098,0.08255517908294922,8,8,1,8,0.0,2800.0,500.0,6000.0
462,12807,478.52324735494125,480,5800.0,18,18,0.307777589983216,0.0,0.0,0.13347823452279844,0.16990785334787792,0.0,6,8,0,4,0.0,2800.0,0.0,3000.0
463,12808,481.39077133939105,480,7900.0,22,22,0.0,0.0,0.0,0.14636547838940367,0.2841146372494435,0.10454604522334765,6,9,2,5,0.0,3150.0,1000.0,3750.0
464,12809,501.27605056369157,480,4850.0,18,18,0.048888151582483864,0.0,0.0,0.09480063243871747,0.1742998152719197,0.022757983498606325,8,6,1,3,0.0,2100.0,500.0,2250.0
465,12810,482.3036543056649,480,7150.0,23,23,0.34935931933707565,0.0,0.0,0.1695838406241112,0.17399417758989413,0.0014065422827860576,11,4,1,7,0.0,1400.0,500.0,5250.0
466,12811,499.7528486420915,480,6700.0,23,23,0.11256607480030227,0.0,0.0,0.14528638603889293,0.2527084354161006,0.002658079843119898,10,7,1,5,0.0,2450.0,500.0,3750.0
467,12812,471.4176258111128,480,6500.0,25,25,0.110405572555685,0.0,0.0,0.15787303695083474,0.20636914438680645,0.03503583023109941,13,5,2,5,0.0,1750.0,1000.0,3750.0
468,12813,485.0171986600947,480,4250.0,18,18,0.0,0.0,0.0,0.1028426419715622,0.10343509980758137,0.035770096830163176,9,5,2,2,0.0,1750.0,1000.0,1500.0
469,12814,502.293998574033,480,5650.0,26,26,0.021622576542080416,0.0,0.0,0.12859787370016806,0.27452363914735034,0.08478972734593163,15,4,4,3,0.0,1400.0,2000.0,2250.0
470,12815,508.94377020143867,480,7750.0,22,22,0.0,0.0,0.0,0.13387481017458633,0.21297956535952836,0.032222177039235717,6,10,1,5,0.0,3500.0,500.0,3750.0
471,12816,477.62037898481975,480,5350.0,25,25,0.43339937957141783,0.060513382421754615,0.0,0.14699125863808982,0.3193341555388935,0.11774953450886823,14,6,2,3,0.0,2100.0,1000.0,2250.0
472,12817,475.7184692909304,480,6950.0,25,25,0.0,0.0,0.0,0.17363267034057975,0.2394790664019877,0.003213177552892978,12,7,0,6,0.0,2450.0,0.0,4500.0
473,12818,456.0361157777912,480,6150.0,22,22,0.03462695401602322,0.0,0.0,0.1582343454485991,0.1745929049781201,0.09856182554581835,11,4,2,5,0.0,1400.0,1000.0,3750.0
474,12819,489.30961422791995,480,4100.0,23,23,0.0,0.0,0.0,0.12536496787562934,0.28767500486214603,0.15638761799350911,16,1,3,3,0.0,350.0,1500.0,2250.0
475,12820,501.9953432998175,480,5100.0,20,20,0.1467502616617793,0.0,1.58218613699997,0.11850848286087956,0.2500054797626283,0.12649567214915158,9,6,3,2,0.0,2100.0,1500.0,1500.0
476,12821,481.4115688522658,480,1550.0,17,17,0.0,0.0,0.0,0.09379997181563306,0.14955440742389117,0.001122635454677584,13,3,1,0,0.0,1050.0,500.0,0.0
477,12822,502.2005695981607,480,7250.0,22,22,0.0,0.0,0.0,0.12856028165010483,0.21285260109089613,0.0,7,10,0,5,0.0,3500.0,0.0,3750.0
478,12823,464.64404793820484,480,4700.0,22,22,0.06577007193205149,0.0,1.0996253200167985,0.13030401071067987,0.2948083582551062,0.07648236488881588,11,7,3,1,0.0,2450.0,1500.0,750.0
479,12824,482.99738178667104,480,4000.0,16,16,0.0,0.0,0.0,0.11393671737977631,0.1443715869034274,0.0,8,5,0,3,0.0,1750.0,0.0,2250.0
480,12825,487.24674928911026,480,9900.0,28,28,0.0649173121313871,0.0,1.2271040236665613,0.1718973181028587,0.20728681368528185,0.09522589161039337,11,4,5,8,0.0,1400.0,2500.0,6000.0
481,12826,430.5464935521314,480,5700.0,22,22,0.2640227683186525,0.0,0.0,0.16004569515475808,0.1459911348806815,0.03754473958518904,10,7,2,3,0.0,2450.0,1000.0,2250.0
482,12827,546.3638670993568,480,9100.0,29,29,0.3309397449807397,0.0,0.0,0.1618877656831367,0.2526870824788787,0.16571386915966144,12,6,5,6,0.0,2100.0,2500.0,4500.0
483,12828,449.3006198994619,480,5250.0,18,18,0.1056400806050293,0.0,0.0,0.11755725712836389,0.21130547953836565,0.030148309986399464,8,5,1,4,0.0,1750.0,500.0,3000.0
484,12829,608.0304102176932,480,8150.0,27,27,0.058328962673918475,0.34566590577012196,0.0,0.1581467342667846,0.31830169998725355,0.0382697781413186,14,4,0,9,0.0,1400.0,0.0,6750.0
485,12830,428.1285048774337,480,5450.0,14,14,0.0,0.0,5.359039136097465,0.11312661929838323,0.09925134889212686,0.08954591427570929,5,2,2,5,0.0,700.0,1000.0,3750.0
486,12831,469.67524147396654,480,8750.0,26,26,0.0,0.0,0.0,0.15341240373494897,0.30309717249554446,0.2657749868653396,8,10,3,5,0.0,3500.0,1500.0,3750.0
487,12832,544.9523951801691,480,5000.0,16,16,0.04778156175088455,0.0,3.076180182921405,0.10098250913526682,0.1659540064627129,0.10992691024031966,6,5,2,3,0.0,1750.0,1000.0,2250.0
488,12833,441.17876854008244,480,5400.0,20,20,0.0,0.0,0.0,0.13861098095823504,0.2013909240608339,0.04380890391702111,10,4,2,4,0.0,1400.0,1000.0,3000.0
489,12834,485.0174244225726,480,9700.0,28,28,0.0,0.0,1.8815594654681647,0.20229636668976922,0.1627766123496394,0.16594901780132648,10,7,4,7,0.0,2450.0,2000.0,5250.0
490,12835,475.34060296953356,480,5900.0,20,20,0.0,0.0,0.0,0.12304149479805278,0.15911436010940114,0.12066815872925175,9,4,3,4,0.0,1400.0,1500.0,3000.0
491,12836,471.89624697504826,480,6050.0,20,20,0.0,0.0,0.0,0.12395731062162672,0.1598845641621705,0.02038802856661864,9,3,4,4,0.0,1050.0,2000.0,3000.0
492,12837,493.019030580554,480,6450.0,20,20,0.021180369114583188,0.0,0.5742573061607459,0.11632509142431588,0.15376137694338293,0.05708247610038379,7,7,2,4,0.0,2450.0,1000.0,3000.0
493,12838,538.4086282060805,480,8250.0,23,23,0.020510258393704076,0.0,2.397840262845648,0.12911009251718955,0.14249205313919247,0.0954410508109123,8,5,4,6,0.0,1750.0,2000.0,4500.0
494,12839,493.37285797284153,480,4850.0,20,20,0.1433063921760372,0.0,0.0,0.11326404260682842,0.26059236365271443,0.03610633983029179,10,6,1,3,0.0,2100.0,500.0,2250.0
495,12840,531.3418372216115,480,6950.0,23,23,0.27477682877513443,0.0,0.0,0.145498070388754,0.1894673858196467,0.05835011602153448,12,2,2,7,0.0,700.0,1000.0,5250.0
496,12841,547.1862434662308,480,5750.0,22,22,0.0,0.0,0.0,0.1049269507424692,0.22064719748224665,0.05203621518504189,11,5,2,4,0.0,1750.0,1000.0,3000.0
497,12842,495.3076961981882,480,6550.0,18,18,0.0,0.0,0.0,0.13303896295200773,0.0787648379497632,0.050103994411662,7,3,2,6,0.0,1050.0,1000.0,4500.0
498,12843,425.0073804008165,480,3950.0,19,19,0.0,0.0,0.0,0.12711064581828604,0.29131111043884184,0.04421325416942262,10,7,0,2,0.0,2450.0,0.0,1500.0
499,12844,509.0930404907396,480,8150.0,25,25,0.010185748268546603,0.0,0.0,0.1679154408368358,0.21087472791675893,0.0,12,4,0,9,0.0,1400.0,0.0,6750.0
500,12845,493.16887508314113,480,6250.0,21,21,0.04247427108637274,0.0,3.172111073601608,0.12483466322063716,0.1715631154515462,0.0700360145073852,9,5,3,4,0.0,1750.0,1500.0,3000.0
501,12846,490.6524335910742,480,9900.0,24,24,0.11187852659541637,0.0,0.7650376725124943,0.16575797318049235,0.21988592952590866,0.13487450078767316,7,4,5,8,0.0,1400.0,2500.0,6000.0
502,12847,504.90249136115045,480,11050.0,34,34,0.1940091194271277,0.0,0.0,0.22722257483614342,0.3765958989447105,0.13621462369938137,14,8,3,9,0.0,2800.0,1500.0,6750.0
503,12848,467.6798800909623,480,12050.0,30,30,0.2769701997872398,0.0,0.0,0.23521404952627242,0.21576617175637935,0.01404155291986351,9,8,2,11,0.0,2800.0,1000.0,8250.0
504,12849,477.73298022013057,480,6050.0,24,24,0.09801047791840152,0.0,0.0,0.13872957709827957,0.263596181837067,0.09108380335036796,11,8,2,3,0.0,2800.0,1000.0,2250.0
505,12850,470.93454073963403,480,6200.0,20,20,0.0,0.0,0.0,0.1270566655910383,0.16677702442025633,0.001870228927294596,8,7,0,5,0.0,2450.0,0.0,3750.0
506,12851,490.09201546374504,480,5050.0,12,12,0.0,0.0,0.0,0.1071207604434822,0.023451781546741154,0.07061879549876594,3,3,2,4,0.0,1050.0,1000.0,3000.0
507,12852,580.06515541845,480,7550.0,30,30,0.4828384904880129,1.5917121980832687,2.4520094412113878,0.15775233874748154,0.372254115570194,0.08284125342819924,15,8,2,5,0.0,2800.0,1000.0,3750.0
508,12853,520.7750229854647,480,7350.0,25,25,0.0,0.0,0.0,0.1592831917314293,0.21838681177413025,0.07831336344192548,11,6,3,5,0.0,2100.0,1500.0,3750.0
509,12854,477.33684991160317,480,6400.0,20,20,0.0,0.0,0.0,0.12628163884706944,0.10566552141161786,0.13260840855173017,8,4,4,4,0.0,1400.0,2000.0,3000.0
510,12855,540.4449103227586,480,7250.0,22,22,0.08096793589236158,0.0,0.0,0.13957464489061486,0.1336899925560639,0.031040729277982803,9,5,2,6,0.0,1750.0,1000.0,4500.0
511,12856,511.6771999387528,480,4900.0,26,26,0.005305529777453662,0.0,34.510935691784084,0.10814026809698787,0.2913512154759542,0.20413681517439136,14,9,2,1,0.0,3150.0,1000.0,750.0
512,12857,459.560111500626,480,9800.0,22,22,0.0,0.0,0.0,0.15908139797757198,0.117606570188232,0.17617779028470804,6,3,4,9,0.0,1050.0,2000.0,6750.0
513,12858,467.64902231235175,480,7500.0,24,24,0.0,0.0360889517453826,0.0,0.16102305845642592,0.1908342104674118,0.07882069754430511,8,10,2,4,0.0,3500.0,1000.0,3000.0
514,12859,531.5425354656913,480,5650.0,22,22,0.04465239907124641,0.0,0.0,0.11123530648503217,0.2183051631039906,0.12980493056775733,9,9,2,2,0.0,3150.0,1000.0,1500.0
515,12860,421.665913404301,480,7750.0,19,19,0.0,0.0,0.0,0.16181912277652002,0.14800499809497733,0.019433909008833503,5,5,3,6,0.0,1750.0,1500.0,4500.0
516,12861,521.3450967266041,480,4050.0,16,16,0.0,0.0,0.0,0.08217050824723382,0.11422444096891995,0.08410361477990551,8,3,3,2,0.0,1050.0,1500.0,1500.0
517,12862,511.96812834489594,480,7050.0,24,24,0.0,0.0,0.0,0.13033978430612192,0.27774954891888304,0.04977776521043844,10,8,1,5,0.0,2800.0,500.0,3750.0
518,12863,512.3902988217648,480,5250.0,20,20,0.0,0.0,0.0,0.11368266727741966,0.19491416432314823,0.01780469042874718,10,5,1,4,0.0,1750.0,500.0,3000.0
519,12864,508.8501551250955,480,3450.0,21,21,0.0,0.0,0.0,0.12368338521454772,0.2658671043186315,0.11337606497296433,12,7,2,0,0.0,2450.0,1000.0,0.0
520,12865,476.7820986867543,480,9650.0,26,26,0.23564290953088227,0.0,0.0,0.18307847511547648,0.16688447616876176,0.13043559989917908,10,4,3,9,0.0,1400.0,1500.0,6750.0
521,12866,487.32722885896266,480,5650.0,25,25,0.41481405280465194,0.0,0.0,0.17432580710901519,0.18427115873939948,0.09471335030025535,14,4,4,3,0.0,1400.0,2000.0,2250.0
522,12867,496.4105457715856,480,5100.0,19,19,0.0,0.0,0.0,0.10972065102888859,0.1781500261739069,0.07605545124154081,8,6,3,2,0.0,2100.0,1500.0,1500.0
523,12868,497.79229305638444,480,5700.0,26,26,0.05428350601915027,0.0,0.0,0.15632376833951214,0.442482300872899,0.16441004588835834,14,7,2,3,0.0,2450.0,1000.0,2250.0
524,12869,518.9241764635442,480,5850.0,22,22,0.0,0.0,0.0,0.12156327886785674,0.17323176288157152,0.014516733669525664,10,6,3,3,0.0,2100.0,1500.0,2250.0
525,12870,512.6752624873671,480,7700.0,25,25,0.11034652505646364,0.48034054427966594,0.0,0.13794183861588746,0.3913873695306941,0.0551719436957477,8,12,1,4,0.0,4200.0,500.0,3000.0
526,12871,479.3171951019507,480,4700.0,22,22,0.0,0.0,9.596608396965763,0.1232328456640093,0.2146843161389245,0.29757036577207063,13,2,5,2,0.0,700.0,2500.0,1500.0
527,12872,471.30199831188907,480,4300.0,19,19,0.0,0.0,0.0,0.11361859891570224,0.2420766747039534,0.006389676083922257,9,8,0,2,0.0,2800.0,0.0,1500.0
528,12873,405.06945172342716,480,4550.0,17,17,0.40674831939347034,0.0,0.0,0.12106683258217901,0.25112170177439896,0.032719445686415514,9,3,1,4,0.0,1050.0,500.0,3000.0
529,12874,486.08183964381556,480,8000.0,27,27,0.0,0.0,0.28963086432243773,0.1508225687419209,0.2451032817778936,0.16555193984524938,10,10,3,4,0.0,3500.0,1500.0,3000.0
530,12875,464.97968796193743,480,6500.0,24,24,0.0,0.0,0.0,0.15363167939742714,0.3056170579498566,0.1323589964526355,12,5,2,5,0.0,1750.0,1000.0,3750.0
531,12876,592.6666701120184,480,4750.0,22,22,0.12144370869930299,0.0,0.0,0.09890254207938846,0.2596681456890213,0.06619448886880577,12,5,3,2,0.0,1750.0,1500.0,1500.0
532,12877,448.6426097085109,480,5100.0,23,23,0.19284874785598088,0.0,0.0,0.15241597483452907,0.3231180306408619,0.0,13,6,0,4,0.0,2100.0,0.0,3000.0
533,12878,451.9952871523342,480,5450.0,19,19,0.12956468343750321,0.0,0.0,0.13076526867758947,0.26371365879275094,0.17049148043814763,10,2,2,5,0.0,700.0,1000.0,3750.0
534,12879,452.6492669402651,480,5450.0,21,21,0.05874094423016697,0.0,0.0,0.13236562839871324,0.3118410671540916,0.009074475170423164,10,7,0,4,0.0,2450.0,0.0,3000.0
535,12880,508.65336150906694,480,4900.0,19,19,0.8312407557620561,0.2860065567778309,0.0,0.10903071380834806,0.2075303751986035,0.029005351090961445,10,4,1,4,0.0,1400.0,500.0,3000.0
536,12881,492.6377081564059,480,9500.0,25,25,0.2430624086415537,0.0,0.0,0.18169136078783654,0.17804884374683716,0.13324299764015024,9,5,2,9,0.0,1750.0,1000.0,6750.0
537,12882,565.6182908431986,480,4050.0,22,22,0.0,0.0,0.0,0.10841365527981932,0.24886885058114944,0.03965488799516567,14,3,3,2,0.0,1050.0,1500.0,1500.0
538,12883,486.1752401996828,480,4800.0,24,24,0.0362404217322568,0.0,0.0,0.11938450877802607,0.18804429211320484,0.12022501189930115,12,8,4,0,0.0,2800.0,2000.0,0.0
539,12884,431.0087273616409,480,5800.0,17,17,0.0,0.0,0.0,0.1465457331483141,0.193621336335867,0.09655318498085427,7,3,2,5,0.0,1050.0,1000.0,3750.0
540,12885,505.537621211074,480,7250.0,29,29,0.03745053288950044,0.0,0.0,0.17236499651958562,0.22008381453650622,0.035172309217121604,16,5,2,6,0.0,1750.0,1000.0,4500.0
541,12886,482.3787270699345,480,4850.0,22,22,0.002073228800443613,0.0,0.0,0.12791322930064697,0.2284023080578541,0.2044827992814229,12,6,1,3,0.0,2100.0,500.0,2250.0
542,12887,520.432428767961,480,9050.0,23,23,0.0,0.0,0.0,0.1428501982842787,0.13646276343028868,0.12368581191394717,9,3,1,10,0.0,1050.0,500.0,7500.0
543,12888,438.12021548439697,480,4850.0,22,22,0.0,0.0,0.0,0.1372816978878822,0.15816682369588841,0.06889988005285413,11,6,4,1,0.0,2100.0,2000.0,750.0
544,12889,511.0391972619124,480,4950.0,18,18,0.0,0.0,0.0,0.10932702780621205,0.12315752143369786,0.07469008817308215,10,2,1,5,0.0,700.0,500.0,3750.0
545,12890,555.057631194622,480,2300.0,18,18,0.11192236675620393,0.0,0.0,0.09794030501739205,0.2775378456074694,0.016196817590126124,13,3,1,1,0.0,1050.0,500.0,750.0
546,12891,498.85081793139,480,10550.0,31,31,0.0,0.0,0.0,0.15715787849704047,0.3127029367873166,0.08681960519524791,9,13,3,6,0.0,4550.0,1500.0,4500.0
547,12892,506.5538976875225,480,6100.0,23,23,0.0,0.048737714569854595,0.0,0.12945048326823672,0.24373062525214995,0.04790895928160005,8,11,3,1,0.0,3850.0,1500.0,750.0
548,12893,514.2683384202296,480,4550.0,22,22,0.0,0.0,0.0,0.11244219737420816,0.2998129693840044,0.050225460968194496,11,8,2,1,0.0,2800.0,1000.0,750.0
549,12894,494.79923681840654,480,4950.0,27,27,0.11198947358749828,0.0,2.5987467084106015,0.1540556789833468,0.39924482424059915,0.18209214899154166,18,2,4,3,0.0,700.0,2000.0,2250.0
550,12895,500.34067724170654,480,8650.0,22,22,1.0948894202928365,0.17877656619819707,0.0,0.15549262017593593,0.12955567629581374,0.05762546429132493,5,9,2,6,0.0,3150.0,1000.0,4500.0
551,12896,482.3685298844002,480,3150.0,19,19,0.0,0.0,0.0,0.11442031728483867,0.17900787620530162,0.03898014103000356,12,4,2,1,0.0,1400.0,1000.0,750.0
552,12897,485.6742955918507,480,2850.0,16,16,0.0,0.0,0.0,0.11620087391112492,0.12910209207661677,0.04267802879134724,11,1,2,2,0.0,350.0,1000.0,1500.0
553,12898,481.5490886149318,480,6650.0,21,21,0.0,0.0,0.0,0.12848975990540035,0.14553102586029237,0.04539258805874492,9,4,3,5,0.0,1400.0,1500.0,3750.0
554,12899,427.62257317276385,480,6350.0,22,22,0.05950234598163204,0.0,0.0,0.12409671189955243,0.1964158083175172,0.09099700506629717,9,6,4,3,0.0,2100.0,2000.0,2250.0
555,12900,494.7062016355451,480,5300.0,22,22,0.0,0.0,0.0,0.10790376013972836,0.2015918878538264,0.15255591542739202,12,3,4,3,0.0,1050.0,2000.0,2250.0
556,12901,512.1797021577232,480,6350.0,28,28,0.07582240877003901,0.0,9.444316808965539,0.1556625072067814,0.297258122521214,0.1760277473050201,13,11,2,2,0.0,3850.0,1000.0,1500.0
557,12902,473.17830558951835,480,5550.0,21,21,0.03778945498973079,0.0,0.0,0.1271621313987028,0.17183360847598952,0.07716320914601206,11,3,3,4,0.0,1050.0,1500.0,3000.0
558,12903,508.737232554835,480,6600.0,18,18,0.0816829194356793,0.0,0.0,0.10505251517089641,0.13970936423129368,0.05385595389446743,5,6,3,4,0.0,2100.0,1500.0,3000.0
559,12904,508.6678505135783,480,6850.0,26,26,0.0,0.0,0.0,0.15373700561387996,0.25636030675252935,0.05524204613548846,13,6,2,5,0.0,2100.0,1000.0,3750.0
560,12905,465.7343899088305,480,7000.0,23,23,0.01393115349667517,0.0,12.562785882374365,0.16065998693790753,0.22161372172753652,0.06858273081358887,10,5,3,5,0.0,1750.0,1500.0,3750.0
561,12906,508.04718965733053,480,7750.0,23,23,0.0,0.0,0.0,0.1517186824167366,0.15073388663464984,0.12287623867818905,9,5,3,6,0.0,1750.0,1500.0,4500.0
562,12907,489.193001485699,480,6500.0,20,20,0.0,0.0,0.0,0.1341375533844159,0.14225930000789216,0.13505989274372043,8,5,2,5,0.0,1750.0,1000.0,3750.0
563,12908,549.7492147153235,480,5600.0,24,24,0.0,0.0,0.0,0.1277478656940838,0.3076553678835338,0.04017435204724994,13,6,1,4,0.0,2100.0,500.0,3000.0
564,12909,466.80692248834987,480,2550.0,11,11,0.0,0.0,0.0,0.07787152272713048,0.1668995199810421,0.0,6,3,0,2,0.0,1050.0,0.0,1500.0
565,12910,451.10627499444587,480,5400.0,17,17,0.0,0.0,0.0,0.11293666549840622,0.17459319761807673,0.08453267489598489,7,4,2,4,0.0,1400.0,1000.0,3000.0
566,12911,474.632329364376,480,4100.0,19,19,0.06649302263388647,0.0,0.0,0.11543710088827565,0.10982541746123571,0.0,13,1,0,5,0.0,350.0,0.0,3750.0
567,12912,533.1164952009769,480,8300.0,27,27,0.0,0.0,0.0,0.15571722613958366,0.22359511077862526,0.3187426081744223,10,8,5,4,0.0,2800.0,2500.0,3000.0
568,12913,503.05104652918226,480,4450.0,21,21,0.09798894290475703,0.0,0.0,0.11578236384569744,0.1440756372526481,0.003154020501049661,11,7,1,2,0.0,2450.0,500.0,1500.0
569,12914,524.4097558582833,480,9250.0,29,29,0.022309765857808715,0.0,0.0,0.18113250352062724,0.2064009207945622,0.11227990755167215,13,5,3,8,0.0,1750.0,1500.0,6000.0
570,12915,464.3442471652402,480,8700.0,25,25,0.0,0.0,0.0,0.15928522475864373,0.2582129926573284,0.023034850297783904,9,7,2,7,0.0,2450.0,1000.0,5250.0
571,12916,481.0173579831636,480,3050.0,17,17,0.0,0.0,0.0,0.09274638362135948,0.1220839537577095,0.005330798029630988,11,3,1,2,0.0,1050.0,500.0,1500.0
572,12917,476.00703632982516,480,9950.0,30,30,0.0,0.0,0.0,0.1885570675130609,0.3169955493586889,0.37002066239920045,10,12,1,7,0.0,4200.0,500.0,5250.0
573,12918,420.23537303901554,480,5950.0,21,21,0.0,0.0,0.0,0.15790546111617967,0.14846755677125462,0.06748611499375673,9,7,1,4,0.0,2450.0,500.0,3000.0
574,12919,530.5816011472162,480,7400.0,27,27,0.0,0.0,0.0,0.14533007027636266,0.21160677731623995,0.14774287957709356,12,9,1,5,0.0,3150.0,500.0,3750.0
575,12920,499.15440571867464,480,6250.0,24,24,0.1077330984761004,0.0,0.9548958141987024,0.12384226695151669,0.15824280118637754,0.14787870248395146,11,5,6,2,0.0,1750.0,3000.0,1500.0
576,12921,522.5735844435566,480,4100.0,19,19,0.019355851760793324,0.0,0.0,0.10632255626295835,0.20242296887117253,0.0023562374191705504,10,6,1,2,0.0,2100.0,500.0,1500.0
577,12922,486.53747673883,480,6450.0,25,25,0.059988498071156755,0.0,0.0,0.15573117977124007,0.19541452918905822,0.03845767026576288,12,7,2,4,0.0,2450.0,1000.0,3000.0
578,12923,491.63074350186946,480,6850.0,25,25,0.3121707213416485,0.0,1.946261274641273,0.13805724877179879,0.27045077588873295,0.020146093277497525,12,6,2,5,0.0,2100.0,1000.0,3750.0
579,12924,422.04263061530514,480,7700.0,18,18,0.14057744346686402,0.0,0.0,0.15439846426707862,0.17270346451496763,0.0,4,7,0,7,0.0,2450.0,0.0,5250.0
580,12925,503.6329500079162,480,6650.0,19,19,0.0,0.0,0.0,0.11761426494441835,0.15934653957184072,0.0890299781253562,5,9,1,4,0.0,3150.0,500.0,3000.0
581,12926,552.3666680244507,480,4850.0,20,20,0.0,0.6856184221891368,0.0,0.09859816834332033,0.29024018969568943,0.059865355156955784,10,6,1,3,0.0,2100.0,500.0,2250.0
582,12927,475.0448021508223,480,5150.0,20,20,0.0,0.0,10.372900760111142,0.11375612089393994,0.1509959320566746,0.16098929501969075,10,4,3,3,0.0,1400.0,1500.0,2250.0
583,12928,516.131398774136,480,7400.0,23,23,0.0,0.0,0.0,0.13211720832986884,0.09727397284762684,0.13949601768610415,7,9,4,3,0.0,3150.0,2000.0,2250.0
584,12929,508.17582020647103,480,6700.0,24,24,0.35921857938066165,0.0,0.0,0.12526599366445845,0.15119519401956,0.00480146847430468,11,7,1,5,0.0,2450.0,500.0,3750.0
585,12930,487.2127186789709,480,3650.0,15,15,0.0,0.0,0.0,0.10463775532355206,0.16342250627419452,0.11567312557064299,7,4,3,1,0.0,1400.0,1500.0,750.0
586,12931,474.26900145083357,480,5300.0,20,20,0.0,0.0,5.919100066775272,0.09999564240422709,0.14572928146291378,0.13554998254184464,8,8,2,2,0.0,2800.0,1000.0,1500.0
587,12932,481.2088548053889,480,2550.0,18,18,0.0,0.0,0.0,0.11103279530224278,0.2311056045921722,0.016502346498766085,13,3,0,2,0.0,1050.0,0.0,1500.0
588,12933,468.72877893894275,480,3900.0,18,18,0.0,0.0,0.0,0.10630486199593918,0.2174310081393381,0.026460195851104047,10,4,2,2,0.0,1400.0,1000.0,1500.0
589,12934,457.7816861511162,480,8800.0,32,32,0.01237006889404313,0.0,1.6856957009489406,0.19577487214146203,0.19968479927448474,0.26593608983253486,14,8,6,4,0.0,2800.0,3000.0,3000.0
590,12935,537.4303293148105,480,5950.0,25,25,0.590514276128597,0.0,0.0,0.12921434637592336,0.316662778056654,0.029063452995122523,13,7,1,4,0.0,2450.0,500.0,3000.0
